avgAnnCount,avgDeathsPerYear,TARGET_deathRate,incidenceRate,medIncome,popEst2015,povertyPercent,studyPerCap,binnedInc,MedianAge,MedianAgeMale,MedianAgeFemale,Geography,AvgHouseholdSize,PercentMarried,PctNoHS18_24,PctHS18_24,PctSomeCol18_24,PctBachDeg18_24,PctHS25_Over,PctBachDeg25_Over,PctEmployed16_Over,PctUnemployed16_Over,PctPrivateCoverage,PctPrivateCoverageAlone,PctEmpPrivCoverage,PctPublicCoverage,PctPublicCoverageAlone,PctWhite,PctBlack,PctAsian,PctOtherRace,PctMarriedHouseholds,BirthRate,Id
32.0,14,161.2,364.5,59416,9529,10.3,0.0,"(54545.6, 61494.5]",33.0,32.5,34.0,"Greenlee County, Arizona",2.78,49.6,26.6,30.8,41.2,1.4,37.5,8.2,49.7,10.0,69.6,54.5,52.0,29.5,14.7,89.36052311,1.540507592,0.443311537,3.479995567,48.67971420000001,7.95730228,651
529.0,238,194.4,449.5,41324,92596,18.7,21.59920515,"(40362.7, 42724.4]",41.1,39.4,42.7,"Lauderdale County, Alabama",2.35,52.4,12.7,24.5,,6.0,34.1,12.8,,7.1,69.3,52.5,46.0,34.1,17.1,86.92646948,9.962582357,0.724629867,0.219976924,50.13726303,5.10978957,653
129.0,54,126.1,332.0,32533,20152,22.8,0.0,"[22640, 34218.1]",54.8,54.8,54.9,"La Paz County, Arizona",2.14,54.1,26.3,40.4,33.3,0.0,36.6,6.4,37.0,11.2,50.3,23.7,20.9,62.2,31.3,73.92672732,0.196705188,0.82616179,8.984509466,46.56700481,4.686489981,654
283.0,122,167.6,417.0,42753,43356,15.4,0.0,"(42724.4, 45201]",48.2,47.0,49.9,"Wood County, Texas",2.57,55.4,15.7,40.0,,3.8,34.7,12.2,45.0,8.9,61.7,39.0,34.1,40.8,17.3,90.25800712,4.785540363,0.589998127,2.580071174,57.30826693,6.943899568,655
27.0,13,154.1,368.2,41652,4484,14.4,0.0,"(40362.7, 42724.4]",47.4,46.2,48.5,"Holt County, Missouri",2.11,61.3,20.8,46.5,28.8,3.8,44.4,12.9,59.2,5.2,67.2,49.1,33.3,36.0,17.1,96.9447454,0.3466955579999999,0.45503792,0.0,53.94366197,7.474518686000001,656
92.0,43,226.9,508.2,34837,13735,23.4,0.0,"(34218.1, 37413.8]",40.2,36.8,44.9,"Hughes County, Oklahoma",2.7,45.5,23.6,40.9,,1.8,38.0,8.2,,7.1,50.7,,32.4,41.4,23.3,68.32789264,5.817918027,0.036271309,0.7762060209999999,51.41445891,4.598628478999999,657
862.0,326,171.1,456.2,84500,167627,5.9,89.48439094,"(61494.5, 125635]",42.2,41.0,43.1,"Carroll County, Maryland",2.73,56.7,6.6,30.1,,12.4,30.6,20.8,65.6,4.6,84.5,69.0,62.0,23.9,9.8,92.69248226,3.253027878,1.688922864,0.458063591,61.33424438,4.31864301,658
1082.0,396,169.4,474.8,62700,219916,9.3,386.5112134,"(61494.5, 125635]",37.1,36.0,38.0,"Linn County, Iowa",2.42,51.2,9.9,23.8,,10.6,27.2,21.6,67.0,4.8,78.1,63.0,56.9,28.8,13.8,89.7465842,4.222211965,1.986244461,0.938884786,48.9784466,5.7538294070000005,660
459.0,225,249.7,517.1,43374,85300,19.4,246.1899179,"(42724.4, 45201]",36.5,35.2,37.6,"Lee County, Mississippi",2.6,48.8,19.5,28.9,,6.3,27.5,14.1,57.7,7.8,61.8,49.4,44.7,36.2,21.8,68.92845383,27.96697869,0.6773601770000001,0.8396443859999999,47.92176039,4.984662577,661
23.0,9,166.5,492.4,49251,2977,11.6,0.0,"(48021.6, 51046.4]",48.0,46.5,49.3,"Douglas County, South Dakota",2.22,66.0,13.8,20.7,56.9,8.5,41.1,14.0,65.3,0.4,71.7,,32.0,29.5,11.1,95.62731248,0.0,0.0336360579999999,0.0,60.49382716,7.246376812,663
296.0,115,183.6,469.2,36736,73309,21.6,0.0,"(34218.1, 37413.8]",28.5,26.6,31.1,"Christian County, Kentucky",2.67,51.1,12.2,45.7,39.4,2.8,32.7,10.4,43.5,12.7,64.8,50.0,29.5,32.7,19.3,72.45378174,19.8505913,1.4374519609999998,0.88728273,51.65941773,8.722576079,665
90.0,41,224.3,472.0,50395,17941,13.7,0.0,"(48021.6, 51046.4]",38.9,38.5,39.7,"Pike County, Georgia",2.92,56.2,12.8,41.9,,3.9,39.2,9.7,52.4,10.4,65.2,52.4,44.8,28.0,15.5,87.31753874,11.2732989,0.381765102,0.179654166,62.30679741,3.422926717,666
1624.0,584,179.5,505.5,54208,274219,15.1,43.76064386,"(51046.4, 54545.6]",40.6,38.9,42.0,"Atlantic County, New Jersey",2.64,45.1,12.3,32.4,45.8,9.4,32.9,17.0,58.0,12.5,66.9,49.9,45.3,33.4,17.7,67.14492185,15.56381093,8.286488292,5.106835745,44.80543715,4.69661296,667
1962.667684,15,197.8,453.5494221,51676,4823,12.4,1451.37881,"(51046.4, 54545.6]",44.9,45.3,44.7,"Barber County, Kansas",2.38,61.0,26.2,24.4,,4.3,36.6,11.7,62.1,3.1,73.8,53.8,40.3,34.3,14.1,95.95387841,0.335429769,0.4612159329999999,0.251572327,57.39525492,8.417508417999999,668
88.0,34,194.9,486.0,59399,14844,9.7,0.0,"(54545.6, 61494.5]",41.9,41.3,43.2,"Mills County, Iowa",2.63,58.6,22.3,29.1,,1.1,35.9,16.0,60.4,3.8,76.7,,50.8,32.1,12.8,97.53734356,0.7199569370000001,0.080742834,0.040371417,61.64104464,3.293509848,669
191.0,81,189.8,460.0,37707,30168,20.2,0.0,"(37413.8, 40362.7]",44.1,42.9,44.7,"Marion County, Alabama",2.34,57.6,29.2,29.3,38.3,3.2,34.5,7.4,46.8,9.9,64.9,45.7,39.5,40.2,19.7,93.6189818,3.850330734,0.283015763,0.0691085,54.04278748,4.196551198,671
114.0,46,173.0,441.2,47985,20554,14.0,194.6093218,"(45201, 48021.6]",42.2,40.7,43.8,"Jackson County, Wisconsin",2.42,50.7,18.0,51.8,,2.7,42.2,9.1,,5.6,66.2,48.9,44.1,39.2,20.6,88.24903859999999,2.278148274,0.45757679,1.080660079,50.52763819,5.77755154,672
150.0,65,206.8,488.0,37379,24526,20.7,0.0,"(34218.1, 37413.8]",41.2,40.0,42.3,"Crawford County, Missouri",2.61,51.8,30.1,38.1,,7.7,38.4,7.8,48.2,12.7,54.7,,33.6,40.8,24.7,97.65206813,0.2189781019999999,0.072992701,0.0162206,50.41357826,7.465766273,673
49.0,24,195.8,451.5,39408,5794,15.6,0.0,"(37413.8, 40362.7]",52.4,52.4,52.5,"Iron County, Wisconsin",1.99,58.1,22.2,27.7,,1.6,35.8,14.1,50.1,7.0,65.3,,35.2,46.7,21.4,97.12205857,0.440155747,0.067716269,0.338581344,50.13745704,4.091341579,676
49.0,20,177.2,456.2,55925,8269,9.9,0.0,"(54545.6, 61494.5]",44.1,43.5,44.5,"Warren County, Indiana",2.5,60.2,23.1,37.6,33.2,6.1,43.8,12.4,59.7,5.5,77.8,59.7,51.6,31.5,13.7,98.08772559,0.561730608,0.095613721,0.239034301,60.2118003,7.88863109,678
280.0,111,161.9,454.6,54836,37512,11.7,213.2650885,"(54545.6, 61494.5]",49.0,48.2,49.6,"Talbot County, Maryland",2.3,54.0,16.1,39.3,28.7,15.9,27.9,18.2,55.8,6.7,72.1,48.2,38.4,40.1,16.2,82.23233419,11.88655785,1.481520675,0.703722321,50.68079601,3.328451604,679
569.0,232,189.8,466.8,52050,115371,10.6,147.35072069999998,"(51046.4, 54545.6]",38.7,37.3,39.8,"Clark County, Indiana",2.59,48.1,19.8,33.8,41.2,5.2,34.0,14.2,61.0,6.8,70.9,57.1,51.9,28.8,13.9,88.27188309,7.006476352000001,0.880006361,1.145952059,48.15004421,5.662131013,680
11.0,4,93.8,330.6,67344,2450,8.3,0.0,"(61494.5, 125635]",51.7,51.0,52.3,"Divide County, North Dakota",2.07,64.5,11.2,34.6,,13.1,34.3,18.6,63.5,0.7,83.4,60.5,43.1,27.2,6.0,95.67847882,0.475367329,0.864304235,0.0,58.37187789,14.4,681
188.0,76,184.3,476.2,45029,30780,13.9,259.9090318,"(42724.4, 45201]",43.1,42.2,44.4,"Caledonia County, Vermont",2.43,49.5,12.1,43.2,,7.9,36.1,16.0,58.0,7.2,60.0,,40.6,46.3,29.0,96.50135431,0.615890623,0.744872952,0.0677157229999999,48.8646537,3.3075405860000004,683
970.0,365,177.6,450.4,53799,298612,14.7,26.79061793,"(51046.4, 54545.6]",32.9,31.9,33.8,"Rutherford County, Tennessee",2.76,51.0,8.1,32.0,,9.2,29.6,21.4,65.0,6.8,72.9,61.9,54.4,23.5,13.7,79.74433568,13.4846651,2.994075553,0.86424734,53.0572913,4.947730667,684
40.0,17,161.2,381.3,32815,8330,25.4,960.3841537,"[22640, 34218.1]",42.6,38.4,44.5,"Taylor County, Georgia",2.39,43.8,40.8,18.1,39.4,1.8,36.5,6.6,42.0,20.6,49.5,,27.3,44.6,25.4,58.69539341,39.24532794,0.0,1.773598381,42.67254038,3.978779841,685
146.0,61,166.4,425.6,38564,25534,21.4,0.0,"(37413.8, 40362.7]",43.2,40.8,44.7,"Hart County, Georgia",2.48,52.9,27.7,41.0,,5.1,37.9,8.4,46.8,6.2,55.6,42.2,37.8,38.8,21.8,77.32371166,19.97411562,0.396109499,1.682484901,50.8789553,8.220466516,686
66.0,29,172.7,428.4,43842,10829,11.7,0.0,"(42724.4, 45201]",41.8,38.8,43.8,"Red Willow County, Nebraska",2.27,59.4,9.3,40.8,,0.6,36.4,12.9,65.2,4.1,74.9,55.5,43.7,31.0,12.4,97.17705098,1.4251781469999998,0.392837566,0.036543029,55.04192647,2.843394576,687
44.0,20,181.1,398.4,30699,6780,35.6,0.0,"[22640, 34218.1]",39.7,38.1,42.2,"Alexander County, Illinois",2.65,37.8,14.2,42.4,,0.2,35.8,6.1,41.5,13.9,39.5,,21.9,58.0,39.1,61.62411733,34.42422596,0.312330255,0.2987506789999999,36.76248109,4.373757455,688
214.0,109,204.4,417.6,32662,40117,22.1,0.0,"[22640, 34218.1]",40.6,38.6,42.4,"Howell County, Missouri",2.45,56.1,18.7,37.0,40.1,4.2,39.0,8.2,51.6,8.3,58.1,43.6,37.1,41.8,24.0,96.03977583,0.309973714,0.6125080589999999,0.600109111,52.48109205,7.519053577999999,689
1962.667684,50,152.7,453.5494221,52444,20834,11.6,0.0,"(51046.4, 54545.6]",43.0,41.7,44.4,"Fillmore County, Minnesota",2.4,59.1,21.7,31.1,,5.9,35.7,13.8,64.5,4.3,74.8,56.1,46.5,33.2,14.3,98.26320587,0.407810776,0.38861968,0.196708727,55.92544836,5.655206776,690
297.0,123,174.0,439.0,45003,55610,17.5,629.3832045,"(42724.4, 45201]",39.0,37.3,41.6,"Seneca County, Ohio",2.45,49.7,10.8,28.7,,4.1,46.0,9.4,56.6,8.1,72.4,55.7,51.0,34.4,18.0,94.21051691,2.499597704,0.647249191,0.779559799,50.84037515,4.557619009,691
1208.0,509,172.4,441.7,44835,212567,18.1,103.4967798,"(42724.4, 45201]",42.8,41.6,43.9,"Jackson County, Oregon",2.45,49.7,16.8,36.5,,4.9,27.4,15.9,51.8,10.8,57.9,,34.1,43.4,24.4,91.66838642,0.7352553000000001,1.038572107,1.486348344,47.72838885,5.016549209,694
134.0,65,220.2,463.9,38998,22477,22.0,0.0,"(37413.8, 40362.7]",41.7,40.3,43.4,"Union Parish, Louisiana",2.6,50.1,25.2,42.7,,4.0,44.9,8.2,45.0,7.7,56.1,40.6,36.4,42.4,24.5,71.29543336,25.89535348,0.18639329,1.189366707,50.46377833,4.316239316,695
823.0,293,177.5,502.3,41770,142799,16.7,245.0997556,"(40362.7, 42724.4]",40.5,39.7,41.4,"Randolph County, North Carolina",2.59,52.9,19.8,33.7,,4.7,35.1,10.6,56.2,9.0,59.2,47.6,41.1,34.2,21.1,87.470675,5.993537964,1.00582988,3.276673456,51.94562166,5.037284569,697
53.0,19,182.6,509.5,37511,11476,23.8,0.0,"(37413.8, 40362.7]",30.4,28.0,31.0,"Roosevelt County, Montana",3.54,38.7,29.9,41.8,26.5,1.8,38.8,10.0,45.5,6.8,39.6,32.5,27.7,38.6,29.9,36.96712428,0.081286127,0.18966763,0.632225434,42.40940255,6.547122602000001,698
113.0,59,202.9,375.9,30489,26589,33.4,0.0,"[22640, 34218.1]",37.5,36.6,39.6,"St. Francis County, Arkansas",2.51,37.4,20.7,31.3,45.3,2.7,39.7,7.1,42.4,11.7,45.2,34.1,27.7,48.4,32.4,43.44121412,51.87420004,0.288901079,2.0625342840000003,37.06256628,6.906077347999999,699
65.0,28,200.4,476.1,34906,10575,29.9,0.0,"(34218.1, 37413.8]",40.3,38.5,42.0,"Early County, Georgia",2.62,39.2,24.5,27.4,,4.7,38.1,8.3,45.4,9.4,50.5,39.8,34.9,41.3,27.0,47.7455336,50.36392854,0.217411854,1.398998015,39.36196935,4.907216495,701
82.0,39,214.9,475.8,34012,14162,26.2,353.0574778,"[22640, 34218.1]",40.0,37.8,41.7,"Screven County, Georgia",2.61,45.1,30.1,33.0,36.3,0.6,42.2,9.1,48.2,9.8,52.0,40.1,34.1,38.7,24.9,55.93411235,41.99633957,0.042235675,0.056314233,45.70888469,7.930489731000001,702
342.0,152,199.9,449.9,40226,47038,18.8,63.77822186,"(37413.8, 40362.7]",50.4,48.5,51.6,"Lincoln County, Oregon",2.22,52.6,21.1,47.4,,4.9,28.1,14.0,49.5,7.9,56.3,35.7,28.0,46.3,23.8,88.08337109,0.334433728,1.223380154,2.619371265,47.15063697,4.839663945,705
228.0,109,206.2,428.1,34949,46017,26.4,0.0,"(34218.1, 37413.8]",41.0,39.8,41.8,"Chesterfield County, South Carolina",2.52,47.8,26.5,39.4,,4.8,39.6,7.7,,10.3,52.7,,36.1,40.7,26.8,63.86387253,33.20055421,0.5282299970000001,1.075943886,45.68305405,4.348232653999999,707
25.0,10,134.3,359.0,27627,4596,24.2,0.0,"[22640, 34218.1]",42.6,44.0,42.6,"Mora County, New Mexico",2.81,41.2,12.8,10.6,,27.4,35.6,6.8,31.9,5.4,27.8,16.8,14.3,62.7,46.6,63.64806867,0.128755365,0.0,35.57939914,43.34945586,1.084812623,708
84.0,31,169.8,463.3,52513,13134,12.3,0.0,"(51046.4, 54545.6]",44.6,44.3,45.2,"Madison County, Virginia",2.58,52.2,19.5,31.6,,10.2,36.4,14.4,55.9,6.6,65.3,49.6,42.3,33.5,16.8,85.78382901,8.252833346000001,0.0,1.026850232,53.72776334,6.25698324,709
149.0,68,132.8,296.2,37465,46461,23.6,0.0,"(37413.8, 40362.7]",36.5,33.5,38.9,"Santa Cruz County, Arizona",3.04,53.1,25.2,27.5,41.4,5.9,25.3,14.6,49.1,11.3,49.5,32.7,28.0,44.6,27.9,79.75484885,0.350519406,0.989951777,17.06498417,53.67536949,6.643259725,710
174.0,78,201.0,456.2,36675,30142,26.1,33.17629885,"(34218.1, 37413.8]",41.0,39.7,42.0,"Gallia County, Ohio",2.56,52.2,14.7,40.5,,3.3,40.5,8.4,46.9,7.5,57.8,,38.3,44.2,24.7,94.43153934,2.604285948,0.634712907,0.464583674,52.41587576,4.807405196,711
24.0,13,222.3,431.0,32773,4070,28.3,0.0,"[22640, 34218.1]",44.4,41.8,49.3,"Tyrrell County, North Carolina",2.45,42.5,28.1,40.7,31.2,0.0,37.1,3.9,38.0,14.1,50.1,31.8,19.8,46.5,23.0,59.89884393,30.39499037,2.817919075,4.359344894,47.13990351,7.088989442000001,712
953.0,382,189.5,488.0,50303,159875,13.8,500.3909304,"(48021.6, 51046.4]",42.8,41.8,43.8,"St. Clair County, Michigan",2.47,53.7,16.7,36.3,,5.1,35.3,11.0,54.1,10.4,71.2,53.0,47.2,36.1,17.0,93.62646404,2.202843626,0.6251986860000001,0.645145204,52.59030604,4.646092865,713
3629.0,1234,146.1,432.7,74967,850536,11.5,43.50197993,"(61494.5, 125635]",37.1,35.8,38.4,"Ventura County, California",3.08,50.6,13.7,27.4,,7.9,19.0,20.0,60.4,8.6,66.8,55.8,47.3,29.1,17.1,78.82112144,1.7914377769999998,7.077267424,7.154571716,55.71050939,5.34009399,714
847.0,331,192.2,511.5,60490,134800,9.1,734.421365,"(54545.6, 61494.5]",40.5,39.1,41.7,"Tazewell County, Illinois",2.45,56.5,12.7,34.3,,10.2,33.1,17.5,60.2,5.5,76.8,60.3,55.5,30.8,14.8,96.02275658,1.22257677,0.893166393,0.378785087,55.32530209,5.692199577999999,715
161.0,77,215.4,464.5,43087,27413,18.6,0.0,"(42724.4, 45201]",43.6,42.6,44.5,"San Jacinto County, Texas",2.84,55.5,34.6,45.5,20.0,0.0,45.0,8.1,46.5,12.6,54.2,38.5,35.7,39.9,21.6,85.72697332,11.36069274,0.662398697,1.23228361,56.15238497,5.042979943,716
75.0,33,211.9,482.9,34679,10724,18.8,0.0,"(34218.1, 37413.8]",45.1,44.6,45.6,"Coosa County, Alabama",2.42,44.7,19.6,28.9,51.6,0.0,37.6,5.1,,17.0,55.9,37.3,31.2,45.3,24.2,67.35286116,30.68831051,0.0,0.0,43.25842697,2.504393673,717
1825.0,688,168.1,435.6,67676,452745,8.6,88.34995417,"(61494.5, 125635]",35.0,33.5,37.0,"Virginia Beach city, Virginia",2.63,50.1,8.8,31.9,,9.3,22.4,22.2,60.4,6.1,80.0,,42.2,22.1,9.2,67.74074818,19.30826028,6.463003859,1.417162997,50.40904224,5.841796248,718
1072.0,420,194.4,509.6,52448,186221,16.7,1610.989094,"(51046.4, 54545.6]",36.8,35.5,38.3,"Peoria County, Illinois",2.39,46.3,12.5,25.0,,11.4,28.6,18.2,58.2,8.7,68.1,,48.5,36.5,21.7,73.95730899,17.53067681,3.685493181000001,1.397558681,43.42926195,6.690267072999999,719
49.0,23,267.6,552.9,37061,7131,19.4,0.0,"(34218.1, 37413.8]",501.6,39.9,43.3,"Nicholas County, Kentucky",2.47,54.6,21.9,41.9,,0.0,40.7,6.0,51.0,7.7,55.3,40.2,34.8,42.4,25.4,96.91872792,1.469964664,0.0,0.098939929,53.15155807,4.939063502,720
1251.0,361,120.4,394.9,60957,575205,12.6,62.58638225,"(54545.6, 61494.5]",24.4,24.3,24.6,"Utah County, Utah",3.62,58.8,9.9,21.7,,7.6,16.8,25.8,,5.5,78.3,69.1,58.9,17.0,9.2,91.94593057,0.607837205,1.501022725,2.11556335,71.12700722,8.614426925,721
159.0,60,178.4,495.3,48368,25048,14.5,0.0,"(48021.6, 51046.4]",41.5,40.6,42.3,"Yates County, New York",2.46,52.8,19.7,32.1,,7.4,34.5,12.2,57.2,6.9,59.6,43.3,37.1,35.1,17.2,97.16917457,1.0322785559999998,0.535990789,0.198515107,53.77892031,6.10380117,722
120.0,70,266.7,460.1,28647,24620,35.0,0.0,"[22640, 34218.1]",33.5,31.0,35.2,"Coahoma County, Mississippi",2.62,31.4,16.3,23.6,57.0,3.1,27.6,12.6,46.2,20.3,42.7,31.9,27.8,49.9,34.6,22.61027956,75.89688762,0.566246931,0.1346321369999999,29.76495727,6.156510786,724
228.0,125,181.6,335.0,48030,51657,14.8,0.0,"(48021.6, 51046.4]",44.1,43.1,45.2,"Cass County, Michigan",2.56,54.2,24.7,27.5,,3.4,36.2,11.5,53.5,9.7,65.5,,43.6,38.0,20.1,88.25069295,4.733215276,0.7699414840000001,1.7516168769999998,54.30575593,5.517112399,727
9.0,5,192.3,342.6,32722,1426,20.9,0.0,"[22640, 34218.1]",50.1,40.8,54.4,"Cottle County, Texas",2.38,64.5,15.0,20.0,,0.0,30.9,11.6,52.9,7.5,44.9,,21.4,47.7,26.4,83.24503311,10.46357616,0.0,3.509933775,56.22047244,8.620689655,728
1056.0,472,167.3,430.4,47548,147919,14.7,27.04182695,"(45201, 48021.6]",50.7,48.7,52.2,"Indian River County, Florida",2.44,51.7,22.4,36.2,36.1,5.3,30.3,16.4,44.2,12.2,59.5,35.6,27.6,45.1,20.6,86.17375723,9.246426722,1.192026094,1.493007434,49.97492434,5.3960741720000005,729
9.0,3,142.5,435.8,63054,1554,8.6,0.0,"(61494.5, 125635]",44.9,43.4,47.1,"Irion County, Texas",2.5,67.0,21.8,36.6,,0.0,34.9,10.5,62.2,4.4,71.3,57.7,51.7,23.2,7.4,90.08515815,0.0,0.0,6.265206813,63.2218845,5.459770115,730
1962.667684,16,151.3,453.5494221,48645,6282,11.2,0.0,"(48021.6, 51046.4]",44.4,40.8,48.0,"Mitchell County, Kansas",2.25,59.8,16.5,40.7,,4.2,34.0,18.0,60.5,2.6,79.5,59.8,47.3,27.6,11.3,97.87166455,0.381194409,0.698856417,0.142947903,55.30331224,2.550091075,731
67.0,27,164.9,436.3,51097,11630,12.3,0.0,"(51046.4, 54545.6]",42.5,40.5,43.8,"Ramsey County, North Dakota",2.2,48.5,11.4,21.5,,9.6,30.2,18.1,63.5,1.2,75.8,58.0,48.9,29.7,11.2,87.25574961,0.095106346,0.5792841089999999,0.181566661,43.30143541,2.600671141,733
126.0,51,199.5,490.0,41547,20018,19.2,249.7752023,"(40362.7, 42724.4]",42.5,41.1,43.8,"Breckinridge County, Kentucky",2.71,56.0,23.1,41.3,,3.0,44.0,5.1,48.2,11.5,62.3,,39.0,39.8,21.1,95.55854643,2.322915109,0.119635113,0.383829321,58.83239688,7.765151515,735
181.0,79,157.5,414.0,52814,25963,12.5,0.0,"(51046.4, 54545.6]",50.6,48.2,52.0,"Gillespie County, Texas",2.36,59.8,15.0,39.0,,5.8,26.6,22.7,53.2,6.8,63.1,42.2,31.3,39.4,17.5,94.77124183,0.338609339,0.192928577,1.866288684,56.71740569,6.807727691,736
1019.0,423,187.2,472.8,38840,156791,18.5,344.40752339999995,"(37413.8, 40362.7]",44.3,43.2,45.6,"Sullivan County, Tennessee",2.32,53.9,13.0,38.0,,6.5,34.8,13.6,51.3,8.2,64.3,46.3,41.1,40.2,20.3,94.64440645,1.933627641,0.58372461,0.79616209,50.28831243,4.794040316,737
194.0,89,212.3,470.0,32327,31254,32.9,671.913995,"[22640, 34218.1]",40.7,38.2,44.1,"Adams County, Mississippi",2.5,37.8,16.7,44.7,36.3,2.3,35.9,11.1,41.4,11.3,46.8,33.3,27.0,46.4,29.2,40.20138216,55.52706464,0.23452891,3.117670972,35.79382487,3.939346569,740
216.0,75,150.4,433.0,68166,58792,14.1,102.0547013,"(61494.5, 125635]",35.0,34.2,35.7,"San Benito County, California",3.33,51.0,10.5,38.1,,5.1,24.4,13.4,60.1,12.2,64.5,54.1,48.4,31.2,20.5,84.53185538,0.780096252,2.66344667,6.939208089,59.57669496,6.536926147999999,741
37.0,15,133.2,374.1,37527,7533,20.9,0.0,"(37413.8, 40362.7]",36.1,34.5,37.8,"Swisher County, Texas",2.73,54.8,20.3,52.8,,0.0,35.0,11.2,46.8,6.4,55.8,42.5,36.4,40.0,25.3,83.76766498,6.365875794,0.350058343,2.787501621,57.40169622,7.342657343,742
20.0,11,209.6,426.4,39936,3019,15.2,0.0,"(37413.8, 40362.7]",49.9,50.5,49.3,"Perkins County, South Dakota",2.21,59.7,18.5,34.8,38.5,8.1,37.6,13.4,61.5,4.5,72.1,52.9,33.1,33.9,13.0,96.71251258,0.10063737,0.0,0.16772895,54.28790199,10.27131783,743
143.0,61,213.5,509.6,37443,24363,20.2,0.0,"(37413.8, 40362.7]",40.7,39.5,42.1,"Hickman County, Tennessee",2.6,49.1,21.4,50.1,,1.3,43.3,6.6,48.0,8.6,53.7,,35.3,41.1,25.7,92.14676934,4.826421777,0.032944859,0.938928468,52.0583875,6.558627264,744
72.0,29,184.3,456.6,37633,13048,23.7,0.0,"(37413.8, 40362.7]",41.0,40.0,42.1,"Vinton County, Ohio",2.63,54.3,16.4,43.8,,1.6,45.9,5.8,48.4,12.0,56.2,42.8,39.5,44.5,27.4,97.15883331,0.43070878,0.015112589,0.0,54.02644231,8.863399374,745
232.0,97,201.1,502.7,39247,37421,17.7,0.0,"(37413.8, 40362.7]",40.3,39.2,41.0,"Graves County, Kentucky",2.56,53.9,15.7,28.8,,4.1,36.7,10.5,53.8,7.2,61.5,,42.0,39.5,24.1,91.94709615,5.018399018999999,0.338648605,0.63463282,53.74565671,4.754260311,746
232.0,95,187.8,450.4,59184,48799,9.1,0.0,"(54545.6, 61494.5]",39.9,39.1,40.9,"Franklin County, Vermont",2.57,53.4,12.0,39.3,,13.7,37.6,15.4,66.2,4.9,67.9,,48.9,39.1,23.2,95.46862737,0.448180429,0.313932835,0.349043744,53.47605031,4.602473498,747
18.0,7,158.3,460.2,50896,2733,10.8,0.0,"(48021.6, 51046.4]",41.8,39.4,44.0,"Aurora County, South Dakota",2.24,61.6,23.0,33.5,,17.3,37.1,12.0,63.7,1.9,77.9,,40.7,29.7,10.6,93.40417735,0.403078051,0.219860755,1.72224258,55.14261020000001,10.62992126,748
270.0,105,174.1,454.8,38465,51542,20.1,0.0,"(37413.8, 40362.7]",37.6,36.5,39.2,"Cherokee County, Texas",2.74,50.2,23.4,32.7,41.3,2.6,33.4,12.1,50.2,6.4,53.2,39.4,33.9,38.1,22.5,80.39947622,14.57775519,0.480778627,1.670998886,51.83033448,5.031504818,750
65.0,31,195.3,435.4,33640,11010,21.5,0.0,"[22640, 34218.1]",44.2,43.1,45.9,"Green County, Kentucky",2.46,55.3,20.9,43.5,,7.7,46.0,6.2,49.1,9.0,59.7,44.4,39.1,42.9,24.6,94.69010674,3.040631447,0.627859001,0.0,55.77395577,5.095541401,751
84.0,34,167.8,404.4,32285,17256,31.0,0.0,"[22640, 34218.1]",36.8,33.9,42.8,"Socorro County, New Mexico",3.43,28.5,21.6,31.9,39.0,7.5,33.4,10.6,41.9,7.3,50.5,,31.9,47.1,29.0,80.99348348,0.74882817,0.69738196,5.744826797999999,36.04204568,2.688172043,752
174.0,69,185.6,465.1,49573,32579,16.0,0.0,"(48021.6, 51046.4]",40.1,39.0,40.6,"Caroline County, Maryland",2.7,50.2,19.6,41.1,33.0,6.3,40.7,9.7,59.6,8.8,61.6,45.8,40.8,41.2,25.0,81.0109917,13.80239429,0.508251431,1.886041456,51.23322148,5.404323459,753
400.0,179,211.7,483.4,41015,69699,22.2,0.0,"(40362.7, 42724.4]",37.8,36.4,39.0,"Muskogee County, Oklahoma",2.53,48.9,20.0,40.8,,2.4,35.8,13.2,49.6,8.2,52.4,39.1,34.5,39.3,23.2,60.69434951,11.08452951,0.6949191159999999,1.720209615,46.70006452,6.694613026,754
187.0,80,220.2,521.2,40766,28487,20.6,0.0,"(40362.7, 42724.4]",43.1,41.6,44.6,"Marion County, Tennessee",2.43,53.9,17.6,41.8,,6.6,37.2,9.2,51.7,6.7,61.7,47.5,42.5,38.5,20.9,93.53847241,1.5191125559999998,0.3744789089999999,0.162509715,52.13882863,2.19816273,756
70.0,41,166.9,293.5,33017,18408,27.7,0.0,"[22640, 34218.1]",41.5,39.5,44.2,"Madison County, Florida",2.52,43.3,33.2,28.6,,0.4,39.0,6.9,40.0,11.8,51.6,32.8,26.2,45.2,24.6,58.04367558,38.71002189,0.240269101,1.083880613,46.93075295,11.91053624,758
1962.667684,114,168.4,453.5494221,60317,65400,13.0,0.0,"(54545.6, 61494.5]",36.4,35.0,37.4,"Rice County, Minnesota",2.5,49.2,8.8,18.6,69.0,3.7,31.8,17.6,,5.6,78.4,,54.9,25.9,12.2,89.99321888,3.83595845,2.277841137,1.915667478,54.56683827,4.613270514,759
116.0,51,201.7,468.1,36409,18433,20.4,0.0,"(34218.1, 37413.8]",41.4,40.5,41.7,"Arkansas County, Arkansas",2.39,49.8,20.3,39.8,33.6,6.4,42.5,8.3,54.3,8.3,52.0,37.9,30.1,47.3,29.8,72.38268112,25.68469382,0.4484544339999999,0.2242272169999999,46.13199018,7.128810226000001,760
